IMU calibration complete.
IMU initialized successfully!
BARO sensor initialized!
Failed to initialize SD card.
SD card initialized successfully!
Ready to start!!
Waiting for button to start logging...
Button Pressed. logging starting...
Error opening file for logging.
magX,magY,magZ

-12.00,-8.00,28.00


-12.00,-8.00,28.00


-12.00,-9.00,29.00


-12.00,-9.00,29.00


-12.00,-9.00,29.00


-24.00,-10.00,-79.00


-24.00,-10.00,-79.00


-24.00,-10.00,-79.00


-28.00,-9.00,-79.00


-28.00,-9.00,-79.00


-28.00,-9.00,-79.00


-24.00,-5.00,-83.00


-24.00,-5.00,-83.00


-24.00,-5.00,-83.00


-24.00,-5.00,-83.00


-19.00,-6.00,-76.00


-19.00,-6.00,-76.00


-19.00,-6.00,-76.00


-14.00,-1.00,-78.00


-14.00,-1.00,-78.00


-14.00,-1.00,-78.00


-20.00,7.00,-80.00


-20.00,7.00,-80.00


-20.00,7.00,-80.00


-20.00,7.00,-80.00


-18.00,7.00,-86.00


-18.00,7.00,-86.00


-18.00,7.00,-86.00


-19.00,15.00,-85.00


-19.00,15.00,-85.00


-19.00,15.00,-85.00


-19.00,15.00,-85.00


-16.00,16.00,-85.00


-16.00,16.00,-85.00


-16.00,16.00,-85.00


-8.00,4.00,-78.00


-8.00,4.00,-78.00


-8.00,4.00,-78.00


-4.00,-3.00,-75.00


-4.00,-3.00,-75.00


-4.00,-3.00,-75.00


-4.00,-3.00,-75.00


1.00,-14.00,-66.00


1.00,-14.00,-66.00


1.00,-14.00,-66.00


2.00,-18.00,-63.00


2.00,-18.00,-63.00


2.00,-18.00,-63.00


2.00,-23.00,-51.00


2.00,-23.00,-51.00


2.00,-23.00,-51.00


2.00,-23.00,-51.00


16.00,-28.00,-29.00


16.00,-28.00,-29.00


16.00,-28.00,-29.00


17.00,-25.00,-19.00


17.00,-25.00,-19.00


17.00,-25.00,-19.00


17.00,-25.00,-19.00


16.00,-26.00,-3.00


16.00,-26.00,-3.00


16.00,-26.00,-3.00


10.00,-13.00,20.00


10.00,-13.00,20.00


10.00,-13.00,20.00


6.00,5.00,31.00


6.00,5.00,31.00


6.00,5.00,31.00


6.00,5.00,31.00


1.00,13.00,28.00


1.00,13.00,28.00


1.00,13.00,28.00


0.00,11.00,35.00


0.00,11.00,35.00


0.00,11.00,35.00


0.00,11.00,35.00


0.00,10.00,36.00


0.00,10.00,36.00


0.00,10.00,36.00


0.00,11.00,29.00


0.00,11.00,29.00


0.00,11.00,29.00


1.00,14.00,32.00


1.00,14.00,32.00


1.00,14.00,32.00


1.00,14.00,32.00


8.00,17.00,31.00


8.00,17.00,31.00


8.00,17.00,31.00


7.00,15.00,25.00


7.00,15.00,25.00


7.00,15.00,25.00


6.00,15.00,28.00


6.00,15.00,28.00


6.00,15.00,28.00


6.00,15.00,28.00


7.00,20.00,30.00


7.00,20.00,30.00


7.00,20.00,30.00


3.00,19.00,29.00


3.00,19.00,29.00


3.00,19.00,29.00


3.00,19.00,29.00


6.00,21.00,27.00


6.00,21.00,27.00


6.00,21.00,27.00


8.00,25.00,25.00


8.00,25.00,25.00


8.00,25.00,25.00


2.00,33.00,27.00


2.00,33.00,27.00


2.00,33.00,27.00


2.00,33.00,27.00


-2.00,30.00,25.00


-2.00,30.00,25.00


-2.00,30.00,25.00


0.00,38.00,23.00


0.00,38.00,23.00


0.00,38.00,23.00


0.00,38.00,23.00


-3.00,43.00,25.00


-3.00,43.00,25.00


-3.00,43.00,25.00


-4.00,42.00,25.00


-4.00,42.00,25.00


-4.00,42.00,25.00


-3.00,37.00,30.00


-3.00,37.00,30.00


-3.00,37.00,30.00


-3.00,37.00,30.00


1.00,26.00,37.00


1.00,26.00,37.00


1.00,26.00,37.00


0.00,36.00,55.00


0.00,36.00,55.00


0.00,36.00,55.00


-9.00,33.00,55.00


-9.00,33.00,55.00


-9.00,33.00,55.00


-9.00,33.00,55.00


-24.00,32.00,61.00


-24.00,32.00,61.00


-24.00,32.00,61.00


-36.00,55.00,45.00


-36.00,55.00,45.00


-36.00,55.00,45.00


-36.00,55.00,45.00


-19.00,61.00,51.00


-19.00,61.00,51.00


-19.00,61.00,51.00


-12.00,56.00,51.00


-12.00,56.00,51.00


-12.00,56.00,51.00


1.00,75.00,49.00


1.00,75.00,49.00


1.00,75.00,49.00


1.00,75.00,49.00


-4.00,61.00,53.00


-4.00,61.00,53.00


-4.00,61.00,53.00


-6.00,34.00,58.00


-6.00,34.00,58.00


-6.00,34.00,58.00


-4.00,0.00,36.00


-4.00,0.00,36.00


-4.00,0.00,36.00


-4.00,0.00,36.00


1.00,-14.00,25.00


1.00,-14.00,25.00


1.00,-14.00,25.00


10.00,-12.00,18.00


10.00,-12.00,18.00


10.00,-12.00,18.00


10.00,-12.00,18.00


17.00,3.00,19.00


17.00,3.00,19.00


17.00,3.00,19.00


11.00,18.00,22.00


11.00,18.00,22.00


11.00,18.00,22.00


0.00,17.00,30.00


0.00,17.00,30.00


0.00,17.00,30.00


0.00,17.00,30.00


-1.00,19.00,33.00


-1.00,19.00,33.00


-1.00,19.00,33.00


-5.00,18.00,35.00


-5.00,18.00,35.00


-5.00,18.00,35.00


-8.00,6.00,39.00


-8.00,6.00,39.00


-8.00,6.00,39.00


-8.00,6.00,39.00


-11.00,2.00,36.00


-11.00,2.00,36.00


-11.00,2.00,36.00


-14.00,-12.00,32.00


-14.00,-12.00,32.00


-14.00,-12.00,32.00


-15.00,-23.00,35.00


-15.00,-23.00,35.00


-15.00,-23.00,35.00


-15.00,-23.00,35.00


-13.00,-29.00,23.00


-13.00,-29.00,23.00


-13.00,-29.00,23.00


-10.00,-33.00,16.00


-10.00,-33.00,16.00


-10.00,-33.00,16.00


-10.00,-33.00,16.00


-6.00,-38.00,11.00


-6.00,-38.00,11.00


-6.00,-38.00,11.00


-6.00,-44.00,1.00


-6.00,-44.00,1.00


-6.00,-44.00,1.00


-3.00,-43.00,-9.00


-3.00,-43.00,-9.00


-3.00,-43.00,-9.00


-3.00,-43.00,-9.00


-5.00,-45.00,-27.00


-5.00,-45.00,-27.00


-5.00,-45.00,-27.00


-6.00,-40.00,-40.00


-6.00,-40.00,-40.00


-6.00,-40.00,-40.00


-2.00,-40.00,-44.00


-2.00,-40.00,-44.00


-2.00,-40.00,-44.00


-2.00,-40.00,-44.00


-6.00,-36.00,-50.00


-6.00,-36.00,-50.00


-6.00,-36.00,-50.00


-5.00,-27.00,-60.00


-5.00,-27.00,-60.00


-5.00,-27.00,-60.00


-5.00,-27.00,-60.00


-10.00,-22.00,-66.00


-10.00,-22.00,-66.00


-10.00,-22.00,-66.00


-12.00,-11.00,-75.00


-12.00,-11.00,-75.00


-12.00,-11.00,-75.00


-15.00,3.00,-78.00


-15.00,3.00,-78.00


-15.00,3.00,-78.00


-15.00,3.00,-78.00


-15.00,15.00,-82.00


-15.00,15.00,-82.00


-15.00,15.00,-82.00


-13.00,25.00,-80.00


-13.00,25.00,-80.00


-13.00,25.00,-80.00


-13.00,25.00,-80.00


-6.00,36.00,-70.00


-6.00,36.00,-70.00


-6.00,36.00,-70.00


-7.00,42.00,-63.00


-7.00,42.00,-63.00


-7.00,42.00,-63.00


-2.00,46.00,-55.00


-2.00,46.00,-55.00


-2.00,46.00,-55.00


-2.00,46.00,-55.00


-4.00,56.00,-43.00


-4.00,56.00,-43.00


-4.00,56.00,-43.00


4.00,55.00,-32.00


4.00,55.00,-32.00


4.00,55.00,-32.00


4.00,57.00,-21.00


4.00,57.00,-21.00


4.00,57.00,-21.00


4.00,57.00,-21.00


2.00,61.00,-13.00


2.00,61.00,-13.00


2.00,61.00,-13.00


-1.00,62.00,-2.00


-1.00,62.00,-2.00


-1.00,62.00,-2.00


-1.00,62.00,-2.00


-2.00,61.00,-5.00


-2.00,61.00,-5.00


-2.00,61.00,-5.00


17.00,42.00,-32.00


17.00,42.00,-32.00


17.00,42.00,-32.00


23.00,26.00,-34.00


23.00,26.00,-34.00


23.00,26.00,-34.00


23.00,26.00,-34.00


10.00,19.00,-71.00


10.00,19.00,-71.00


10.00,19.00,-71.00


1.00,-5.00,-80.00


1.00,-5.00,-80.00


1.00,-5.00,-80.00


-6.00,-26.00,-66.00


-6.00,-26.00,-66.00


-6.00,-26.00,-66.00


-6.00,-26.00,-66.00


-10.00,-33.00,-54.00


-10.00,-33.00,-54.00


-10.00,-33.00,-54.00


-8.00,-40.00,-42.00


-8.00,-40.00,-42.00


-8.00,-40.00,-42.00


-8.00,-40.00,-42.00


-7.00,-46.00,-37.00


-7.00,-46.00,-37.00


-7.00,-46.00,-37.00


-12.00,-48.00,-33.00


-12.00,-48.00,-33.00


-12.00,-48.00,-33.00


-9.00,-48.00,-19.00


-9.00,-48.00,-19.00


-9.00,-48.00,-19.00


-9.00,-48.00,-19.00


-9.00,-49.00,-11.00


-9.00,-49.00,-11.00


-9.00,-49.00,-11.00


0.00,-41.00,0.00


0.00,-41.00,0.00


0.00,-41.00,0.00


0.00,-33.00,15.00


0.00,-33.00,15.00


0.00,-33.00,15.00


0.00,-33.00,15.00


0.00,-20.00,29.00


0.00,-20.00,29.00


0.00,-20.00,29.00


-1.00,-3.00,35.00


-1.00,-3.00,35.00


-1.00,-3.00,35.00


-1.00,-3.00,35.00


-4.00,16.00,31.00


-4.00,16.00,31.00


-4.00,16.00,31.00


-8.00,35.00,29.00


-8.00,35.00,29.00


-8.00,35.00,29.00


-2.00,41.00,18.00


-2.00,41.00,18.00


-2.00,41.00,18.00


-2.00,41.00,18.00


-5.00,45.00,20.00


-5.00,45.00,20.00


-5.00,45.00,20.00


-4.00,40.00,19.00


-4.00,40.00,19.00


-4.00,40.00,19.00


-8.00,42.00,20.00


-8.00,42.00,20.00


-8.00,42.00,20.00


-8.00,42.00,20.00


-6.00,38.00,21.00


-6.00,38.00,21.00


-6.00,38.00,21.00


-9.00,43.00,17.00


-9.00,43.00,17.00


-9.00,43.00,17.00


-8.00,42.00,18.00


-8.00,42.00,18.00


-8.00,42.00,18.00


-8.00,42.00,18.00


-8.00,46.00,23.00


-8.00,46.00,23.00


-8.00,46.00,23.00


-15.00,48.00,17.00


-15.00,48.00,17.00


-15.00,48.00,17.00


-15.00,48.00,17.00


-22.00,48.00,18.00


-22.00,48.00,18.00


-22.00,48.00,18.00


-17.00,45.00,20.00


-17.00,45.00,20.00


-17.00,45.00,20.00


-12.00,38.00,27.00


-12.00,38.00,27.00


-12.00,38.00,27.00


-12.00,38.00,27.00


-6.00,29.00,25.00


-6.00,29.00,25.00


-6.00,29.00,25.00


-7.00,16.00,34.00


-7.00,16.00,34.00


-7.00,16.00,34.00


-9.00,12.00,39.00


-9.00,12.00,39.00


-9.00,12.00,39.00


-9.00,12.00,39.00


-15.00,2.00,39.00


-15.00,2.00,39.00


-15.00,2.00,39.00


-17.00,-10.00,34.00


-17.00,-10.00,34.00


-17.00,-10.00,34.00


-21.00,-18.00,32.00


-21.00,-18.00,32.00


-21.00,-18.00,32.00


-21.00,-18.00,32.00


-27.00,-27.00,29.00


-27.00,-27.00,29.00


-27.00,-27.00,29.00


-30.00,-29.00,20.00


-30.00,-29.00,20.00


-30.00,-29.00,20.00


-24.00,-34.00,20.00


-24.00,-34.00,20.00


-24.00,-34.00,20.00


-24.00,-34.00,20.00


-23.00,-37.00,12.00


-23.00,-37.00,12.00


-23.00,-37.00,12.00


-20.00,-43.00,10.00


-20.00,-43.00,10.00


-20.00,-43.00,10.00


-20.00,-43.00,10.00


-23.00,-44.00,1.00


-23.00,-44.00,1.00


-23.00,-44.00,1.00


-26.00,-50.00,-9.00


-26.00,-50.00,-9.00


-26.00,-50.00,-9.00


-26.00,-48.00,-23.00


-26.00,-48.00,-23.00


-26.00,-48.00,-23.00


-26.00,-48.00,-23.00


-29.00,-45.00,-42.00


-29.00,-45.00,-42.00


-29.00,-45.00,-42.00


-31.00,-26.00,-69.00


-31.00,-26.00,-69.00


-31.00,-26.00,-69.00


-30.00,-7.00,-80.00


-30.00,-7.00,-80.00


-30.00,-7.00,-80.00


-30.00,-7.00,-80.00


-32.00,10.00,-75.00


-32.00,10.00,-75.00


-32.00,10.00,-75.00


-37.00,26.00,-76.00


-37.00,26.00,-76.00


-37.00,26.00,-76.00


-37.00,26.00,-76.00


-38.00,40.00,-73.00


-38.00,40.00,-73.00


-38.00,40.00,-73.00


-39.00,45.00,-68.00


-39.00,45.00,-68.00


-39.00,45.00,-68.00


-44.00,52.00,-64.00


-44.00,52.00,-64.00


-44.00,52.00,-64.00


-44.00,52.00,-64.00


-44.00,55.00,-57.00


-44.00,55.00,-57.00


-44.00,55.00,-57.00


-42.00,52.00,-63.00


-42.00,52.00,-63.00


-42.00,52.00,-63.00


-29.00,25.00,-79.00


-29.00,25.00,-79.00


-29.00,25.00,-79.00


-29.00,25.00,-79.00


-15.00,-1.00,-80.00


-15.00,-1.00,-80.00


-15.00,-1.00,-80.00


-2.00,-25.00,-57.00


-2.00,-25.00,-57.00


-2.00,-25.00,-57.00


-2.00,-25.00,-57.00


5.00,-38.00,-30.00


5.00,-38.00,-30.00


5.00,-38.00,-30.00


2.00,-40.00,-1.00


2.00,-40.00,-1.00


2.00,-40.00,-1.00


3.00,-32.00,12.00


3.00,-32.00,12.00


3.00,-32.00,12.00


3.00,-32.00,12.00


-4.00,-14.00,35.00


-4.00,-14.00,35.00


-4.00,-14.00,35.00


-4.00,0.00,33.00


-4.00,0.00,33.00


-4.00,0.00,33.00


-2.00,16.00,34.00


-2.00,16.00,34.00


-2.00,16.00,34.00


-2.00,16.00,34.00


-5.00,25.00,29.00


-5.00,25.00,29.00


-5.00,25.00,29.00


0.00,27.00,29.00


0.00,27.00,29.00


0.00,27.00,29.00


0.00,27.00,29.00


1.00,33.00,20.00


1.00,33.00,20.00


1.00,33.00,20.00


-2.00,44.00,9.00


-2.00,44.00,9.00


-2.00,44.00,9.00


-5.00,44.00,14.00


-5.00,44.00,14.00


-5.00,44.00,14.00


-5.00,44.00,14.00


-9.00,44.00,13.00


-9.00,44.00,13.00


-9.00,44.00,13.00


-14.00,48.00,7.00


-14.00,48.00,7.00


-14.00,48.00,7.00


-18.00,48.00,11.00


-18.00,48.00,11.00


-18.00,48.00,11.00


-18.00,48.00,11.00


-15.00,46.00,11.00


-15.00,46.00,11.00


-15.00,46.00,11.00


-13.00,50.00,12.00


-13.00,50.00,12.00


-13.00,50.00,12.00


-13.00,50.00,12.00


-5.00,43.00,16.00


-5.00,43.00,16.00


-5.00,43.00,16.00


0.00,37.00,16.00


0.00,37.00,16.00


0.00,37.00,16.00


-1.00,37.00,17.00


-1.00,37.00,17.00


-1.00,37.00,17.00


-1.00,37.00,17.00


-1.00,41.00,19.00


-1.00,41.00,19.00


-1.00,41.00,19.00


-3.00,42.00,16.00


-3.00,42.00,16.00


-3.00,42.00,16.00


0.00,41.00,17.00


0.00,41.00,17.00


0.00,41.00,17.00


0.00,41.00,17.00


-3.00,43.00,18.00


-3.00,43.00,18.00


-3.00,43.00,18.00


-2.00,53.00,8.00


-2.00,53.00,8.00


-2.00,53.00,8.00


-2.00,53.00,8.00


-10.00,58.00,0.00


-10.00,58.00,0.00


-10.00,58.00,0.00


-6.00,63.00,-15.00


-6.00,63.00,-15.00


-6.00,63.00,-15.00


-5.00,65.00,-26.00


-5.00,65.00,-26.00


-5.00,65.00,-26.00


-5.00,65.00,-26.00


-13.00,69.00,-18.00


-13.00,69.00,-18.00


-13.00,69.00,-18.00


-18.00,57.00,-3.00


-18.00,57.00,-3.00


-18.00,57.00,-3.00


-16.00,48.00,12.00


-16.00,48.00,12.00


-16.00,48.00,12.00


-16.00,48.00,12.00


-9.00,38.00,25.00


-9.00,38.00,25.00


-9.00,38.00,25.00


-6.00,19.00,33.00


-6.00,19.00,33.00


-6.00,19.00,33.00


-6.00,19.00,33.00


1.00,2.00,34.00


1.00,2.00,34.00


1.00,2.00,34.00


0.00,-13.00,30.00


0.00,-13.00,30.00


0.00,-13.00,30.00


0.00,-18.00,25.00


0.00,-18.00,25.00


0.00,-18.00,25.00


0.00,-18.00,25.00


-2.00,-27.00,16.00


-2.00,-27.00,16.00


-2.00,-27.00,16.00


-2.00,-7.00,31.00


-2.00,-7.00,31.00


-2.00,-7.00,31.00


-4.00,19.00,33.00


-4.00,19.00,33.00


-4.00,19.00,33.00


-4.00,19.00,33.00


-3.00,38.00,25.00


-3.00,38.00,25.00


-3.00,38.00,25.00


-4.00,49.00,11.00


-4.00,49.00,11.00


-4.00,49.00,11.00


-4.00,49.00,11.00


-1.00,57.00,-1.00


-1.00,57.00,-1.00


-1.00,57.00,-1.00


-1.00,67.00,-20.00


-1.00,67.00,-20.00


-1.00,67.00,-20.00


-4.00,65.00,-17.00


-4.00,65.00,-17.00


-4.00,65.00,-17.00


-4.00,65.00,-17.00


-6.00,65.00,-16.00


-6.00,65.00,-16.00


-6.00,65.00,-16.00


-2.00,53.00,8.00


-2.00,53.00,8.00


-2.00,53.00,8.00


1.00,32.00,25.00


1.00,32.00,25.00


1.00,32.00,25.00


1.00,32.00,25.00


3.00,20.00,32.00


3.00,20.00,32.00


3.00,20.00,32.00


-4.00,18.00,32.00


-4.00,18.00,32.00


-4.00,18.00,32.00


-4.00,18.00,32.00


-4.00,12.00,31.00


-4.00,12.00,31.00


-4.00,12.00,31.00


1.00,11.00,33.00


1.00,11.00,33.00


1.00,11.00,33.00


1.00,6.00,32.00


1.00,6.00,32.00


1.00,6.00,32.00


1.00,6.00,32.00


-1.00,-3.00,32.00


-1.00,-3.00,32.00


-1.00,-3.00,32.00


-3.00,-17.00,28.00


-3.00,-17.00,28.00


-3.00,-17.00,28.00


-3.00,-17.00,28.00


-10.00,-24.00,24.00


-10.00,-24.00,24.00


-10.00,-24.00,24.00


-1.00,-28.00,22.00


-1.00,-28.00,22.00


-1.00,-28.00,22.00


-1.00,-32.00,13.00


-1.00,-32.00,13.00


-1.00,-32.00,13.00


-1.00,-32.00,13.00


0.00,-34.00,11.00


0.00,-34.00,11.00


0.00,-34.00,11.00


-1.00,-39.00,5.00


-1.00,-39.00,5.00


-1.00,-39.00,5.00


0.00,-43.00,-9.00


0.00,-43.00,-9.00


0.00,-43.00,-9.00


0.00,-43.00,-9.00


-1.00,-42.00,-28.00


-1.00,-42.00,-28.00


-1.00,-42.00,-28.00


-1.00,-41.00,-34.00


-1.00,-41.00,-34.00


-1.00,-41.00,-34.00


-3.00,-42.00,-24.00


-3.00,-42.00,-24.00


-3.00,-42.00,-24.00


-3.00,-42.00,-24.00


-5.00,-41.00,-1.00


-5.00,-41.00,-1.00


-5.00,-41.00,-1.00


-8.00,-34.00,18.00


-8.00,-34.00,18.00


-8.00,-34.00,18.00


-8.00,-34.00,18.00


-12.00,-19.00,29.00


-12.00,-19.00,29.00


-12.00,-19.00,29.00


-10.00,-1.00,37.00


-10.00,-1.00,37.00


-10.00,-1.00,37.00


-6.00,13.00,34.00


-6.00,13.00,34.00


-6.00,13.00,34.00


-6.00,13.00,34.00


-7.00,28.00,30.00


-7.00,28.00,30.00


-7.00,28.00,30.00


-4.00,40.00,25.00


-4.00,40.00,25.00


-4.00,40.00,25.00


3.00,54.00,13.00


3.00,54.00,13.00


3.00,54.00,13.00


3.00,54.00,13.00


8.00,60.00,17.00


8.00,60.00,17.00


8.00,60.00,17.00


25.00,50.00,9.00


25.00,50.00,9.00


25.00,50.00,9.00


25.00,50.00,9.00


12.00,42.00,10.00


12.00,42.00,10.00


12.00,42.00,10.00


5.00,20.00,27.00


5.00,20.00,27.00


5.00,20.00,27.00


0.00,-4.00,33.00


0.00,-4.00,33.00


0.00,-4.00,33.00


0.00,-4.00,33.00


-1.00,-29.00,19.00


-1.00,-29.00,19.00


-1.00,-29.00,19.00


-6.00,-42.00,2.00


-6.00,-42.00,2.00


-6.00,-42.00,2.00


-7.00,-45.00,-20.00


-7.00,-45.00,-20.00


-7.00,-45.00,-20.00


-7.00,-45.00,-20.00


-14.00,-45.00,-35.00


-14.00,-45.00,-35.00


-14.00,-45.00,-35.00


-17.00,-42.00,-43.00


-17.00,-42.00,-43.00


-17.00,-42.00,-43.00


-14.00,-43.00,-31.00


-14.00,-43.00,-31.00


-14.00,-43.00,-31.00


-14.00,-43.00,-31.00


-12.00,-44.00,-22.00


-12.00,-44.00,-22.00


-12.00,-44.00,-22.00


-11.00,-44.00,-2.00


-11.00,-44.00,-2.00


-11.00,-44.00,-2.00


-7.00,-33.00,19.00


-7.00,-33.00,19.00


-7.00,-33.00,19.00


-7.00,-33.00,19.00


-5.00,-23.00,23.00


-5.00,-23.00,23.00


-5.00,-23.00,23.00


-4.00,-14.00,32.00


-4.00,-14.00,32.00


-4.00,-14.00,32.00


-4.00,-14.00,32.00


1.00,-3.00,32.00


1.00,-3.00,32.00


1.00,-3.00,32.00


5.00,3.00,30.00


5.00,3.00,30.00


5.00,3.00,30.00


7.00,16.00,23.00


7.00,16.00,23.00


7.00,16.00,23.00


7.00,16.00,23.00


11.00,18.00,25.00


11.00,18.00,25.00


11.00,18.00,25.00


16.00,29.00,22.00


16.00,29.00,22.00


16.00,29.00,22.00


16.00,36.00,32.00


16.00,36.00,32.00


16.00,36.00,32.00


16.00,36.00,32.00


3.00,44.00,39.00


3.00,44.00,39.00


3.00,44.00,39.00


6.00,45.00,46.00


6.00,45.00,46.00


6.00,45.00,46.00


6.00,45.00,46.00


-7.00,60.00,55.00


-7.00,60.00,55.00


-7.00,60.00,55.00


-6.00,59.00,57.00


-6.00,59.00,57.00


-6.00,59.00,57.00


5.00,54.00,68.00


5.00,54.00,68.00


5.00,54.00,68.00


5.00,54.00,68.00


20.00,29.00,62.00


20.00,29.00,62.00


20.00,29.00,62.00


12.00,16.00,32.00


12.00,16.00,32.00


12.00,16.00,32.00


3.00,13.00,29.00


3.00,13.00,29.00


3.00,13.00,29.00


3.00,13.00,29.00


-5.00,0.00,34.00


-5.00,0.00,34.00


-5.00,0.00,34.00


-8.00,-8.00,35.00


-8.00,-8.00,35.00


-8.00,-8.00,35.00


-9.00,-19.00,26.00


-9.00,-19.00,26.00


-9.00,-19.00,26.00


-9.00,-19.00,26.00


-15.00,-37.00,17.00


-15.00,-37.00,17.00


-15.00,-37.00,17.00


-15.00,-46.00,2.00


-15.00,-46.00,2.00


-15.00,-46.00,2.00


-15.00,-46.00,2.00


-16.00,-49.00,-12.00


-16.00,-49.00,-12.00


-16.00,-49.00,-12.00


-16.00,-45.00,-23.00


-16.00,-45.00,-23.00


-16.00,-45.00,-23.00


-18.00,-47.00,-31.00


-18.00,-47.00,-31.00


-18.00,-47.00,-31.00


-18.00,-47.00,-31.00


-18.00,-42.00,-46.00


-18.00,-42.00,-46.00


-18.00,-42.00,-46.00


-15.00,-37.00,-49.00


-15.00,-37.00,-49.00


-15.00,-37.00,-49.00


-19.00,-37.00,-50.00


-19.00,-37.00,-50.00


-19.00,-37.00,-50.00


-19.00,-37.00,-50.00


-16.00,-39.00,-44.00


-16.00,-39.00,-44.00


-16.00,-39.00,-44.00


-13.00,-46.00,-32.00


-13.00,-46.00,-32.00


-13.00,-46.00,-32.00


-14.00,-46.00,-20.00


-14.00,-46.00,-20.00


-14.00,-46.00,-20.00


-14.00,-46.00,-20.00


-13.00,-45.00,3.00


-13.00,-45.00,3.00


-13.00,-45.00,3.00


-13.00,-37.00,18.00


-13.00,-37.00,18.00


-13.00,-37.00,18.00


-13.00,-37.00,18.00


-12.00,-31.00,23.00


-12.00,-31.00,23.00


-12.00,-31.00,23.00


-8.00,-16.00,29.00


-8.00,-16.00,29.00


-8.00,-16.00,29.00


-8.00,-14.00,36.00


-8.00,-14.00,36.00


-8.00,-14.00,36.00


-8.00,-14.00,36.00


-13.00,-14.00,37.00


-13.00,-14.00,37.00


-13.00,-14.00,37.00


-16.00,-6.00,37.00


-16.00,-6.00,37.00


-16.00,-6.00,37.00


-20.00,0.00,34.00


-20.00,0.00,34.00


-20.00,0.00,34.00


-20.00,0.00,34.00


-41.00,-4.00,26.00


-41.00,-4.00,26.00


-41.00,-4.00,26.00


-64.00,-9.00,29.00


-64.00,-9.00,29.00


-64.00,-9.00,29.00


-64.00,-9.00,29.00


-58.00,-43.00,31.00


-58.00,-43.00,31.00


-58.00,-43.00,31.00


-32.00,-38.00,65.00


