IMU calibration complete.
IMU initialized successfully!
BARO sensor initialized!
Failed to initialize SD card.
SD card initialized successfully!
Ready to start!!
Waiting for button to start logging...
Button Pressed. logging starting...
Error opening file for logging.
magX,magY,magZ

12.00,37.00,-27.00


12.00,37.00,-27.00


11.00,36.00,-26.00


11.00,36.00,-26.00


11.00,36.00,-26.00


11.00,36.00,-26.00


7.00,34.00,-21.00


7.00,34.00,-21.00


7.00,34.00,-21.00


5.00,28.00,-13.00


5.00,28.00,-13.00


5.00,28.00,-13.00


2.00,25.00,-1.00


2.00,25.00,-1.00


2.00,25.00,-1.00


2.00,25.00,-1.00


-2.00,16.00,6.00


-2.00,16.00,6.00


-2.00,16.00,6.00


-4.00,13.00,13.00


-4.00,13.00,13.00


-4.00,13.00,13.00


-4.00,13.00,13.00


-5.00,9.00,18.00


-5.00,9.00,18.00


-5.00,9.00,18.00


-8.00,7.00,20.00


-8.00,7.00,20.00


-8.00,7.00,20.00


-8.00,0.00,24.00


-8.00,0.00,24.00


-8.00,0.00,24.00


-8.00,0.00,24.00


-7.00,0.00,26.00


-7.00,0.00,26.00


-7.00,0.00,26.00


-3.00,0.00,20.00


-3.00,0.00,20.00


-3.00,0.00,20.00


-3.00,0.00,20.00


-3.00,-5.00,21.00


-3.00,-5.00,21.00


-3.00,-5.00,21.00


1.00,-17.00,19.00


1.00,-17.00,19.00


1.00,-17.00,19.00


3.00,-16.00,20.00


3.00,-16.00,20.00


3.00,-16.00,20.00


3.00,-16.00,20.00


2.00,-24.00,20.00


2.00,-24.00,20.00


2.00,-24.00,20.00


2.00,-26.00,16.00


2.00,-26.00,16.00


2.00,-26.00,16.00


1.00,-35.00,17.00


1.00,-35.00,17.00


1.00,-35.00,17.00


1.00,-35.00,17.00


0.00,-35.00,20.00


0.00,-35.00,20.00


0.00,-35.00,20.00


-5.00,-34.00,19.00


-5.00,-34.00,19.00


-5.00,-34.00,19.00


-5.00,-34.00,19.00


-3.00,-36.00,19.00


-3.00,-36.00,19.00


-3.00,-36.00,19.00


-10.00,-42.00,16.00


-10.00,-42.00,16.00


-10.00,-42.00,16.00


-13.00,-54.00,13.00


-13.00,-54.00,13.00


-13.00,-54.00,13.00


-13.00,-54.00,13.00


-9.00,-60.00,5.00


-9.00,-60.00,5.00


-9.00,-60.00,5.00


-12.00,-65.00,-5.00


-12.00,-65.00,-5.00


-12.00,-65.00,-5.00


-12.00,-65.00,-5.00


-7.00,-65.00,-10.00


-7.00,-65.00,-10.00


-7.00,-65.00,-10.00


-7.00,-65.00,-26.00


-7.00,-65.00,-26.00


-7.00,-65.00,-26.00


-3.00,-69.00,-31.00


-3.00,-69.00,-31.00


-3.00,-69.00,-31.00


-3.00,-69.00,-31.00


-2.00,-63.00,-44.00


-2.00,-63.00,-44.00


-2.00,-63.00,-44.00


0.00,-59.00,-47.00


0.00,-59.00,-47.00


0.00,-59.00,-47.00


2.00,-57.00,-47.00


2.00,-57.00,-47.00


2.00,-57.00,-47.00


2.00,-57.00,-47.00


4.00,-58.00,-48.00


4.00,-58.00,-48.00


4.00,-58.00,-48.00


5.00,-60.00,-48.00


5.00,-60.00,-48.00


5.00,-60.00,-48.00


5.00,-60.00,-48.00


2.00,-53.00,-62.00


2.00,-53.00,-62.00


2.00,-53.00,-62.00


-1.00,-48.00,-65.00


-1.00,-48.00,-65.00


-1.00,-48.00,-65.00


-1.00,-40.00,-72.00


-1.00,-40.00,-72.00


-1.00,-40.00,-72.00


-1.00,-40.00,-72.00


1.00,-28.00,-77.00


1.00,-28.00,-77.00


1.00,-28.00,-77.00


1.00,-9.00,-77.00


1.00,-9.00,-77.00


1.00,-9.00,-77.00


1.00,-9.00,-77.00


0.00,3.00,-78.00


0.00,3.00,-78.00


0.00,3.00,-78.00


0.00,12.00,-67.00


0.00,12.00,-67.00


0.00,12.00,-67.00


-3.00,21.00,-67.00


-3.00,21.00,-67.00


-3.00,21.00,-67.00


-3.00,21.00,-67.00


-5.00,28.00,-64.00


-5.00,28.00,-64.00


-5.00,28.00,-64.00


-8.00,30.00,-62.00


-8.00,30.00,-62.00


-8.00,30.00,-62.00


-8.00,31.00,-58.00


-8.00,31.00,-58.00


-8.00,31.00,-58.00


-8.00,31.00,-58.00


-6.00,30.00,-58.00


-6.00,30.00,-58.00


-6.00,30.00,-58.00


0.00,23.00,-65.00


0.00,23.00,-65.00


0.00,23.00,-65.00


0.00,23.00,-65.00


0.00,10.00,-70.00


0.00,10.00,-70.00


0.00,10.00,-70.00


0.00,-6.00,-77.00


0.00,-6.00,-77.00


0.00,-6.00,-77.00


-2.00,-37.00,-81.00


-2.00,-37.00,-81.00


-2.00,-37.00,-81.00


-2.00,-37.00,-81.00


-10.00,-55.00,-62.00


-10.00,-55.00,-62.00


-10.00,-55.00,-62.00


-6.00,-60.00,-49.00


-6.00,-60.00,-49.00


-6.00,-60.00,-49.00


-5.00,-64.00,-38.00


-5.00,-64.00,-38.00


-5.00,-64.00,-38.00


-5.00,-64.00,-38.00


-2.00,-65.00,-28.00


-2.00,-65.00,-28.00


-2.00,-65.00,-28.00


1.00,-63.00,-18.00


1.00,-63.00,-18.00


1.00,-63.00,-18.00


1.00,-63.00,-18.00


5.00,-59.00,-9.00


5.00,-59.00,-9.00


5.00,-59.00,-9.00


12.00,-50.00,-14.00


12.00,-50.00,-14.00


12.00,-50.00,-14.00


12.00,-40.00,0.00


12.00,-40.00,0.00


12.00,-40.00,0.00


12.00,-40.00,0.00


8.00,-47.00,2.00


8.00,-47.00,2.00


8.00,-47.00,2.00


4.00,-40.00,10.00


4.00,-40.00,10.00


4.00,-40.00,10.00


4.00,-40.00,10.00


5.00,-37.00,15.00


5.00,-37.00,15.00


5.00,-37.00,15.00


10.00,-34.00,10.00


10.00,-34.00,10.00


10.00,-34.00,10.00


12.00,-35.00,10.00


12.00,-35.00,10.00


12.00,-35.00,10.00


12.00,-35.00,10.00


10.00,-34.00,12.00


10.00,-34.00,12.00


10.00,-34.00,12.00


9.00,-37.00,11.00


9.00,-37.00,11.00


9.00,-37.00,11.00


11.00,-30.00,11.00


11.00,-30.00,11.00


11.00,-30.00,11.00


11.00,-30.00,11.00


8.00,-21.00,16.00


8.00,-21.00,16.00


8.00,-21.00,16.00


6.00,-13.00,12.00


6.00,-13.00,12.00


6.00,-13.00,12.00


6.00,-13.00,12.00


0.00,-13.00,10.00


0.00,-13.00,10.00


0.00,-13.00,10.00


-6.00,-2.00,11.00


-6.00,-2.00,11.00


-6.00,-2.00,11.00


-18.00,-2.00,21.00


-18.00,-2.00,21.00


-18.00,-2.00,21.00


-18.00,-2.00,21.00


-21.00,-7.00,18.00


-21.00,-7.00,18.00


-21.00,-7.00,18.00


-16.00,-5.00,23.00


-16.00,-5.00,23.00


-16.00,-5.00,23.00


-18.00,7.00,33.00


-18.00,7.00,33.00


-18.00,7.00,33.00


-18.00,7.00,33.00


-22.00,26.00,25.00


-22.00,26.00,25.00


-22.00,26.00,25.00


-24.00,32.00,19.00


-24.00,32.00,19.00


-24.00,32.00,19.00


-23.00,43.00,3.00


-23.00,43.00,3.00


-23.00,43.00,3.00


-23.00,43.00,3.00


-20.00,45.00,-9.00


-20.00,45.00,-9.00


-20.00,45.00,-9.00


-13.00,40.00,-21.00


-13.00,40.00,-21.00


-13.00,40.00,-21.00


-13.00,40.00,-21.00


-13.00,41.00,-23.00


-13.00,41.00,-23.00


-13.00,41.00,-23.00


-15.00,43.00,-22.00


-15.00,43.00,-22.00


-15.00,43.00,-22.00


-14.00,34.00,10.00


-14.00,34.00,10.00


-14.00,34.00,10.00


-14.00,34.00,10.00


-6.00,14.00,26.00


-6.00,14.00,26.00


-6.00,14.00,26.00


3.00,-5.00,13.00


3.00,-5.00,13.00


3.00,-5.00,13.00


1.00,-10.00,17.00


1.00,-10.00,17.00


1.00,-10.00,17.00


1.00,-10.00,17.00


1.00,-14.00,19.00


1.00,-14.00,19.00


1.00,-14.00,19.00


-1.00,-16.00,18.00


-1.00,-16.00,18.00


-1.00,-16.00,18.00


-4.00,-16.00,19.00


-4.00,-16.00,19.00


-4.00,-16.00,19.00


-4.00,-16.00,19.00


-5.00,-18.00,26.00


-5.00,-18.00,26.00


-5.00,-18.00,26.00


-4.00,-19.00,22.00


-4.00,-19.00,22.00


-4.00,-19.00,22.00


-4.00,-19.00,22.00


-4.00,-14.00,26.00


-4.00,-14.00,26.00


-4.00,-14.00,26.00


-7.00,-17.00,26.00


-7.00,-17.00,26.00


-7.00,-17.00,26.00


-5.00,-16.00,25.00


-5.00,-16.00,25.00


-5.00,-16.00,25.00


-5.00,-16.00,25.00


-5.00,-18.00,26.00


-5.00,-18.00,26.00


-5.00,-18.00,26.00


-4.00,-17.00,26.00


-4.00,-17.00,26.00


-4.00,-17.00,26.00


-8.00,-17.00,24.00


-8.00,-17.00,24.00


-8.00,-17.00,24.00


-8.00,-17.00,24.00


-5.00,-13.00,20.00


-5.00,-13.00,20.00


-5.00,-13.00,20.00


-8.00,-10.00,22.00


-8.00,-10.00,22.00


-8.00,-10.00,22.00


-8.00,-10.00,22.00


-10.00,-10.00,28.00


-10.00,-10.00,28.00


-10.00,-10.00,28.00


-14.00,-5.00,25.00


-14.00,-5.00,25.00


-14.00,-5.00,25.00


-18.00,-9.00,25.00


-18.00,-9.00,25.00


-18.00,-9.00,25.00


-18.00,-9.00,25.00


-22.00,-9.00,28.00


-22.00,-9.00,28.00


-22.00,-9.00,28.00


-28.00,-6.00,25.00


-28.00,-6.00,25.00


-28.00,-6.00,25.00


-31.00,-10.00,21.00


-31.00,-10.00,21.00


-31.00,-10.00,21.00


-31.00,-10.00,21.00


-28.00,-15.00,26.00


-28.00,-15.00,26.00


-28.00,-15.00,26.00


-31.00,-16.00,27.00


-31.00,-16.00,27.00


-31.00,-16.00,27.00


-31.00,-16.00,27.00


-32.00,-14.00,24.00


-32.00,-14.00,24.00


-32.00,-14.00,24.00


-33.00,-17.00,21.00


-33.00,-17.00,21.00


-33.00,-17.00,21.00


-34.00,-8.00,20.00


-34.00,-8.00,20.00


-34.00,-8.00,20.00


-34.00,-8.00,20.00


-30.00,-7.00,22.00


-30.00,-7.00,22.00


-30.00,-7.00,22.00


-24.00,-7.00,24.00


-24.00,-7.00,24.00


-24.00,-7.00,24.00


-17.00,-10.00,26.00


-17.00,-10.00,26.00


-17.00,-10.00,26.00


-17.00,-10.00,26.00


-7.00,-14.00,30.00


-7.00,-14.00,30.00


-7.00,-14.00,30.00


-2.00,-19.00,25.00


-2.00,-19.00,25.00


-2.00,-19.00,25.00


-2.00,-19.00,25.00


6.00,-26.00,20.00


6.00,-26.00,20.00


6.00,-26.00,20.00


1.00,-33.00,14.00


1.00,-33.00,14.00


1.00,-33.00,14.00


2.00,-33.00,14.00


2.00,-33.00,14.00


2.00,-33.00,14.00


2.00,-33.00,14.00


0.00,-29.00,13.00


0.00,-29.00,13.00


0.00,-29.00,13.00


1.00,-30.00,12.00


1.00,-30.00,12.00


1.00,-30.00,12.00


-4.00,-34.00,11.00


-4.00,-34.00,11.00


-4.00,-34.00,11.00


-4.00,-34.00,11.00


-8.00,-33.00,14.00


-8.00,-33.00,14.00


-8.00,-33.00,14.00


-21.00,-28.00,15.00


-21.00,-28.00,15.00


-21.00,-28.00,15.00


-21.00,-28.00,15.00


-28.00,-25.00,17.00


-28.00,-25.00,17.00


-28.00,-25.00,17.00


-28.00,-26.00,18.00


-28.00,-26.00,18.00


-28.00,-26.00,18.00


-26.00,-36.00,17.00


-26.00,-36.00,17.00


-26.00,-36.00,17.00


-26.00,-36.00,17.00


-32.00,-32.00,25.00


-32.00,-32.00,25.00


-32.00,-32.00,25.00


-37.00,-27.00,28.00


-37.00,-27.00,28.00


-37.00,-27.00,28.00


-32.00,-37.00,27.00


-32.00,-37.00,27.00


-32.00,-37.00,27.00


-32.00,-37.00,27.00


-33.00,-35.00,25.00


-33.00,-35.00,25.00


-33.00,-35.00,25.00


-38.00,-38.00,27.00


-38.00,-38.00,27.00


-38.00,-38.00,27.00


-40.00,-39.00,18.00


-40.00,-39.00,18.00


-40.00,-39.00,18.00


-40.00,-39.00,18.00


-45.00,-36.00,27.00


-45.00,-36.00,27.00


-45.00,-36.00,27.00


-42.00,-29.00,35.00


-42.00,-29.00,35.00


-42.00,-29.00,35.00


-42.00,-29.00,35.00


-36.00,-28.00,40.00


-36.00,-28.00,40.00


-36.00,-28.00,40.00


-29.00,-31.00,39.00


-29.00,-31.00,39.00


-29.00,-31.00,39.00


-27.00,-34.00,41.00


-27.00,-34.00,41.00


-27.00,-34.00,41.00


-27.00,-34.00,41.00


-26.00,-31.00,39.00


-26.00,-31.00,39.00


-26.00,-31.00,39.00


-22.00,-32.00,41.00


-22.00,-32.00,41.00


-22.00,-32.00,41.00


-26.00,-31.00,42.00


-26.00,-31.00,42.00


-26.00,-31.00,42.00


-26.00,-31.00,42.00


-25.00,-30.00,36.00


-25.00,-30.00,36.00


-25.00,-30.00,36.00


-27.00,-28.00,37.00


-27.00,-28.00,37.00


-27.00,-28.00,37.00


-27.00,-28.00,37.00


-32.00,-28.00,35.00


-32.00,-28.00,35.00


-32.00,-28.00,35.00


-32.00,-23.00,31.00


-32.00,-23.00,31.00


-32.00,-23.00,31.00


-29.00,-28.00,33.00


-29.00,-28.00,33.00


-29.00,-28.00,33.00


-29.00,-28.00,33.00


-31.00,-30.00,35.00


-31.00,-30.00,35.00


-31.00,-30.00,35.00


-18.00,-34.00,41.00


-18.00,-34.00,41.00


-18.00,-34.00,41.00


-18.00,-34.00,41.00


-20.00,-37.00,38.00


-20.00,-37.00,38.00


-20.00,-37.00,38.00


-20.00,-35.00,36.00


-20.00,-35.00,36.00


-20.00,-35.00,36.00


-18.00,-41.00,29.00


-18.00,-41.00,29.00


-18.00,-41.00,29.00


-18.00,-41.00,29.00


-8.00,-40.00,17.00


-8.00,-40.00,17.00


-8.00,-40.00,17.00


-5.00,-32.00,15.00


-5.00,-32.00,15.00


-5.00,-32.00,15.00


0.00,-31.00,18.00


0.00,-31.00,18.00


0.00,-31.00,18.00


0.00,-31.00,18.00


2.00,-30.00,20.00


2.00,-30.00,20.00


2.00,-30.00,20.00


0.00,-29.00,24.00


0.00,-29.00,24.00


0.00,-29.00,24.00


0.00,-29.00,24.00


2.00,-24.00,21.00


2.00,-24.00,21.00


2.00,-24.00,21.00


-1.00,-21.00,24.00


-1.00,-21.00,24.00


-1.00,-21.00,24.00


-6.00,-19.00,26.00


-6.00,-19.00,26.00


-6.00,-19.00,26.00


-6.00,-19.00,26.00


-12.00,-19.00,26.00


-12.00,-19.00,26.00


-12.00,-19.00,26.00


-10.00,-18.00,29.00


-10.00,-18.00,29.00


-10.00,-18.00,29.00


-10.00,-18.00,29.00


-10.00,-21.00,30.00


-10.00,-21.00,30.00


-10.00,-21.00,30.00


-11.00,-19.00,33.00


-11.00,-19.00,33.00


-11.00,-19.00,33.00


-6.00,-22.00,28.00


-6.00,-22.00,28.00


-6.00,-22.00,28.00


-6.00,-22.00,28.00


-8.00,-21.00,28.00


-8.00,-21.00,28.00


-8.00,-21.00,28.00


-5.00,-18.00,26.00


-5.00,-18.00,26.00


-5.00,-18.00,26.00


-4.00,-15.00,26.00


-4.00,-15.00,26.00


-4.00,-15.00,26.00


-4.00,-15.00,26.00


5.00,-11.00,21.00


5.00,-11.00,21.00


5.00,-11.00,21.00


10.00,-11.00,25.00


10.00,-11.00,25.00


10.00,-11.00,25.00


10.00,-11.00,25.00


10.00,-11.00,21.00


10.00,-11.00,21.00


10.00,-11.00,21.00


-15.00,-9.00,32.00


-15.00,-9.00,32.00


-15.00,-9.00,32.00


-14.00,-12.00,31.00


-14.00,-12.00,31.00


-14.00,-12.00,31.00


-14.00,-12.00,31.00


-15.00,-13.00,30.00


-15.00,-13.00,30.00


-15.00,-13.00,30.00


-14.00,-13.00,33.00


-14.00,-13.00,33.00


-14.00,-13.00,33.00


-14.00,-13.00,33.00


-14.00,-13.00,30.00


-14.00,-13.00,30.00


-14.00,-13.00,30.00


-11.00,-10.00,33.00


-11.00,-10.00,33.00


-11.00,-10.00,33.00


-13.00,-11.00,28.00


-13.00,-11.00,28.00


-13.00,-11.00,28.00


-13.00,-11.00,28.00


-11.00,-9.00,28.00


-11.00,-9.00,28.00


-11.00,-9.00,28.00


-14.00,-12.00,31.00


