IMU calibration complete.
IMU initialized successfully!
Ready to start!!
Waiting for button to start the program...
New Logging is starting!

magX,magY,magZ

-2.00,25.00,57.00


-2.00,25.00,57.00


-2.00,25.00,57.00


-2.00,25.00,57.00


-4.00,25.00,57.00


-4.00,25.00,57.00


-22.00,5.00,52.00


-22.00,5.00,52.00


-22.00,5.00,52.00


-22.00,5.00,52.00


-22.00,5.00,52.00


-22.00,5.00,52.00


-22.00,5.00,52.00


-25.00,9.00,50.00


-25.00,9.00,50.00


-25.00,9.00,50.00


-25.00,9.00,50.00


-25.00,9.00,50.00


-25.00,9.00,50.00


-25.00,9.00,50.00


-25.00,9.00,50.00


-27.00,10.00,49.00


-27.00,10.00,49.00


-27.00,10.00,49.00


-27.00,10.00,49.00


-27.00,10.00,49.00


-27.00,10.00,49.00


-27.00,10.00,49.00


-22.00,14.00,52.00


-22.00,14.00,52.00


-22.00,14.00,52.00


-22.00,14.00,52.00


-22.00,14.00,52.00


-22.00,14.00,52.00


-22.00,14.00,52.00


-22.00,14.00,52.00


-24.00,13.00,51.00


-24.00,13.00,51.00


-24.00,13.00,51.00


-24.00,13.00,51.00


-24.00,13.00,51.00


-24.00,13.00,51.00


-24.00,13.00,51.00


-25.00,15.00,50.00


-25.00,15.00,50.00


-25.00,15.00,50.00


-25.00,15.00,50.00


-25.00,15.00,50.00


-25.00,15.00,50.00


-25.00,15.00,50.00


-25.00,15.00,50.00


-25.00,18.00,48.00


-25.00,18.00,48.00


-25.00,18.00,48.00


-25.00,18.00,48.00


-25.00,18.00,48.00


-25.00,18.00,48.00


-25.00,18.00,48.00


-24.00,18.00,52.00


-24.00,18.00,52.00


-24.00,18.00,52.00


-24.00,18.00,52.00


-24.00,18.00,52.00


-24.00,18.00,52.00


-24.00,18.00,52.00


-24.00,18.00,52.00


-26.00,17.00,50.00


-26.00,17.00,50.00


-26.00,17.00,50.00


-26.00,17.00,50.00


-26.00,17.00,50.00


-26.00,17.00,50.00


-26.00,17.00,50.00


-25.00,19.00,54.00


-25.00,19.00,54.00


-25.00,19.00,54.00


-25.00,19.00,54.00


-25.00,19.00,54.00


-25.00,19.00,54.00


-25.00,19.00,54.00


-25.00,19.00,54.00


-27.00,16.00,52.00


-27.00,16.00,52.00


-27.00,16.00,52.00


-27.00,16.00,52.00


-27.00,16.00,52.00


-27.00,16.00,52.00


-27.00,16.00,52.00


-27.00,16.00,52.00


-25.00,18.00,52.00


-25.00,18.00,52.00


-25.00,18.00,52.00


-25.00,18.00,52.00


-25.00,18.00,52.00


-25.00,18.00,52.00


-25.00,18.00,52.00


-25.00,18.00,52.00


-25.00,17.00,52.00


-25.00,17.00,52.00


-25.00,17.00,52.00


-25.00,17.00,52.00


-25.00,17.00,52.00


-25.00,17.00,52.00


-25.00,17.00,52.00


-27.00,19.00,53.00


-27.00,19.00,53.00


-27.00,19.00,53.00


-27.00,19.00,53.00


-27.00,19.00,53.00


-27.00,19.00,53.00


-27.00,19.00,53.00


-27.00,19.00,53.00


-25.00,18.00,54.00


-25.00,18.00,54.00


-25.00,18.00,54.00


-25.00,18.00,54.00


-25.00,18.00,54.00


-25.00,18.00,54.00


-25.00,18.00,54.00


-23.00,20.00,52.00


-23.00,20.00,52.00


-23.00,20.00,52.00


-23.00,20.00,52.00


-23.00,20.00,52.00


-23.00,20.00,52.00


-23.00,20.00,52.00


-23.00,20.00,52.00


-19.00,24.00,49.00


-19.00,24.00,49.00


-19.00,24.00,49.00


-19.00,24.00,49.00


-19.00,24.00,49.00


-19.00,24.00,49.00


-19.00,24.00,49.00


-16.00,22.00,52.00


-16.00,22.00,52.00


-16.00,22.00,52.00


-16.00,22.00,52.00


-16.00,22.00,52.00


-16.00,22.00,52.00


-16.00,22.00,52.00


-10.00,23.00,46.00


-10.00,23.00,46.00


-10.00,23.00,46.00


-10.00,23.00,46.00


-10.00,23.00,46.00


-10.00,23.00,46.00


-10.00,23.00,46.00


-10.00,23.00,46.00


-6.00,17.00,45.00


-6.00,17.00,45.00


-6.00,17.00,45.00


-6.00,17.00,45.00


-6.00,17.00,45.00


-6.00,17.00,45.00


-6.00,17.00,45.00


-6.00,17.00,45.00


-14.00,10.00,38.00


-14.00,10.00,38.00


-14.00,10.00,38.00


-14.00,10.00,38.00


-14.00,10.00,38.00


-14.00,10.00,38.00


-14.00,10.00,38.00


-24.00,16.00,40.00


-24.00,16.00,40.00


-24.00,16.00,40.00


-24.00,16.00,40.00


-24.00,16.00,40.00


-24.00,16.00,40.00


-24.00,16.00,40.00


-24.00,16.00,40.00


-22.00,21.00,44.00


-22.00,21.00,44.00


-22.00,21.00,44.00


-22.00,21.00,44.00


-22.00,21.00,44.00


-22.00,21.00,44.00


-22.00,21.00,44.00


-23.00,23.00,46.00


-23.00,23.00,46.00


-23.00,23.00,46.00


-23.00,23.00,46.00


-23.00,23.00,46.00


-23.00,23.00,46.00


-23.00,23.00,46.00


-23.00,23.00,46.00


-17.00,24.00,51.00


-17.00,24.00,51.00


-17.00,24.00,51.00


-17.00,24.00,51.00


-17.00,24.00,51.00


-17.00,24.00,51.00


-17.00,24.00,51.00


-17.00,27.00,54.00


-17.00,27.00,54.00


-17.00,27.00,54.00


-17.00,27.00,54.00


-17.00,27.00,54.00


-17.00,27.00,54.00


-17.00,27.00,54.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-15.00,25.00,51.00


-8.00,27.00,56.00


-8.00,27.00,56.00


-8.00,27.00,56.00


-8.00,27.00,56.00


-8.00,27.00,56.00


-8.00,27.00,56.00


-8.00,27.00,56.00


-8.00,27.00,56.00


-10.00,27.00,57.00


-10.00,27.00,57.00


-10.00,27.00,57.00


-10.00,27.00,57.00


-10.00,27.00,57.00


-10.00,27.00,57.00


-10.00,27.00,57.00


-3.00,22.00,58.00


-3.00,22.00,58.00


-3.00,22.00,58.00


-3.00,22.00,58.00


-3.00,22.00,58.00


-3.00,22.00,58.00


-3.00,22.00,58.00


-3.00,22.00,58.00


-2.00,24.00,53.00


-2.00,24.00,53.00


-2.00,24.00,53.00


-2.00,24.00,53.00


-2.00,24.00,53.00


-2.00,24.00,53.00


-2.00,24.00,53.00


-4.00,23.00,55.00


-4.00,23.00,55.00


-4.00,23.00,55.00


-4.00,23.00,55.00


-4.00,23.00,55.00


-4.00,23.00,55.00


-4.00,23.00,55.00


-3.00,22.00,53.00


-3.00,22.00,53.00


-3.00,22.00,53.00


-3.00,22.00,53.00


-3.00,22.00,53.00


-3.00,22.00,53.00


-3.00,22.00,53.00


-3.00,22.00,53.00


-2.00,20.00,54.00


-2.00,20.00,54.00


-2.00,20.00,54.00


-2.00,20.00,54.00


-2.00,20.00,54.00


-2.00,20.00,54.00


-2.00,20.00,54.00


-2.00,19.00,54.00


-2.00,19.00,54.00


-2.00,19.00,54.00


-2.00,19.00,54.00


-2.00,19.00,54.00


-2.00,19.00,54.00


-2.00,19.00,54.00


-2.00,19.00,54.00


-4.00,21.00,53.00


-4.00,21.00,53.00


-4.00,21.00,53.00


-4.00,21.00,53.00


-4.00,21.00,53.00


-4.00,21.00,53.00


-4.00,21.00,53.00


-4.00,21.00,53.00


-4.00,21.00,53.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


0.00,19.00,57.00


0.00,19.00,57.00


0.00,19.00,57.00


0.00,19.00,57.00


0.00,19.00,57.00


0.00,19.00,57.00


0.00,19.00,57.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


-2.00,21.00,55.00


-2.00,21.00,55.00


-2.00,21.00,55.00


-2.00,21.00,55.00


-2.00,21.00,55.00


-2.00,21.00,55.00


-2.00,21.00,55.00


-2.00,21.00,57.00


-2.00,21.00,57.00


-2.00,21.00,57.00


-2.00,21.00,57.00


-2.00,21.00,57.00


-2.00,21.00,57.00


-2.00,21.00,57.00


-2.00,21.00,57.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


0.00,21.00,54.00


0.00,21.00,54.00


0.00,21.00,54.00


0.00,21.00,54.00


0.00,21.00,54.00


0.00,21.00,54.00


0.00,21.00,54.00


0.00,21.00,54.00


0.00,21.00,55.00


0.00,21.00,55.00


0.00,21.00,55.00


0.00,21.00,55.00


0.00,21.00,55.00


0.00,21.00,55.00


0.00,21.00,55.00


1.00,20.00,55.00


1.00,20.00,55.00


1.00,20.00,55.00


1.00,20.00,55.00


1.00,20.00,55.00


1.00,20.00,55.00


1.00,20.00,55.00


1.00,20.00,55.00


1.00,20.00,55.00


0.00,20.00,57.00


0.00,20.00,57.00


0.00,20.00,57.00


0.00,20.00,57.00


0.00,20.00,57.00


0.00,20.00,57.00


0.00,20.00,57.00


-2.00,21.00,53.00


-2.00,21.00,53.00


-2.00,21.00,53.00


-2.00,21.00,53.00


-2.00,21.00,53.00


-2.00,21.00,53.00


-2.00,21.00,53.00


1.00,18.00,53.00


1.00,18.00,53.00


1.00,18.00,53.00


1.00,18.00,53.00


1.00,18.00,53.00


1.00,18.00,53.00


1.00,18.00,53.00


1.00,18.00,53.00


0.00,22.00,54.00


0.00,22.00,54.00


0.00,22.00,54.00


0.00,22.00,54.00


0.00,22.00,54.00


0.00,22.00,54.00


0.00,22.00,54.00


-1.00,21.00,55.00


-1.00,21.00,55.00


-1.00,21.00,55.00


-1.00,21.00,55.00


-1.00,21.00,55.00


-1.00,21.00,55.00


-1.00,21.00,55.00


-1.00,21.00,55.00


2.00,20.00,52.00


2.00,20.00,52.00


2.00,20.00,52.00


2.00,20.00,52.00


2.00,20.00,52.00


2.00,20.00,52.00


2.00,20.00,52.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,20.00,56.00


-1.00,18.00,58.00


-1.00,18.00,58.00


-1.00,18.00,58.00


-1.00,18.00,58.00


-1.00,18.00,58.00


-1.00,18.00,58.00


-1.00,18.00,58.00


-1.00,18.00,58.00


1.00,20.00,52.00


1.00,20.00,52.00


1.00,20.00,52.00


1.00,20.00,52.00


1.00,20.00,52.00


1.00,20.00,52.00


1.00,20.00,52.00


1.00,20.00,52.00


-4.00,21.00,52.00


-4.00,21.00,52.00


-4.00,21.00,52.00


-4.00,21.00,52.00


-4.00,21.00,52.00


-4.00,21.00,52.00


-4.00,21.00,52.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


0.00,19.00,56.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


-1.00,19.00,55.00


0.00,21.00,52.00


0.00,21.00,52.00


0.00,21.00,52.00


Stopped recording data.

New Logging is starting!

magX,magY,magZ

-1.00,22.00,57.00


-1.00,22.00,57.00


-1.00,22.00,57.00


-1.00,22.00,57.00


-1.00,21.00,53.00


-1.00,21.00,53.00


-1.00,21.00,53.00


-1.00,21.00,53.00


-1.00,21.00,53.00


-1.00,21.00,53.00


-1.00,21.00,53.00


-1.00,19.00,53.00


-1.00,19.00,53.00


-1.00,19.00,53.00


-1.00,19.00,53.00


-1.00,19.00,53.00


-1.00,19.00,53.00


-1.00,19.00,53.00


-1.00,19.00,53.00


-1.00,20.00,57.00


-1.00,20.00,57.00


-1.00,20.00,57.00


-1.00,20.00,57.00


-1.00,20.00,57.00


-1.00,20.00,57.00


-1.00,20.00,57.00


0.00,19.00,54.00


0.00,19.00,54.00


0.00,19.00,54.00


0.00,19.00,54.00


0.00,19.00,54.00


0.00,19.00,54.00


0.00,19.00,54.00


0.00,19.00,54.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


-1.00,20.00,53.00


2.00,20.00,57.00


2.00,20.00,57.00


2.00,20.00,57.00


2.00,20.00,57.00


2.00,20.00,57.00


2.00,20.00,57.00


2.00,20.00,57.00


2.00,20.00,57.00


5.00,18.00,54.00


5.00,18.00,54.00


5.00,18.00,54.00


5.00,18.00,54.00


5.00,18.00,54.00


5.00,18.00,54.00


5.00,18.00,54.00


5.00,18.00,54.00


4.00,17.00,55.00


4.00,17.00,55.00


4.00,17.00,55.00


4.00,17.00,55.00


4.00,17.00,55.00


4.00,17.00,55.00


4.00,17.00,55.00


4.00,17.00,55.00


7.00,15.00,55.00


7.00,15.00,55.00


7.00,15.00,55.00


7.00,15.00,55.00


7.00,15.00,55.00


7.00,15.00,55.00


7.00,15.00,55.00


7.00,6.00,53.00


7.00,6.00,53.00


7.00,6.00,53.00


7.00,6.00,53.00


7.00,6.00,53.00


7.00,6.00,53.00


7.00,6.00,53.00


7.00,6.00,53.00


12.00,5.00,53.00


12.00,5.00,53.00


12.00,5.00,53.00


12.00,5.00,53.00


12.00,5.00,53.00


12.00,5.00,53.00


12.00,5.00,53.00


6.00,0.00,50.00


6.00,0.00,50.00


6.00,0.00,50.00


6.00,0.00,50.00


6.00,0.00,50.00


6.00,0.00,50.00


6.00,0.00,50.00


5.00,-4.00,43.00


5.00,-4.00,43.00


5.00,-4.00,43.00


5.00,-4.00,43.00


5.00,-4.00,43.00


5.00,-4.00,43.00


5.00,-4.00,43.00


5.00,-4.00,43.00


5.00,-4.00,43.00


5.00,-12.00,46.00


5.00,-12.00,46.00


5.00,-12.00,46.00


5.00,-12.00,46.00


5.00,-12.00,46.00


5.00,-12.00,46.00


5.00,-12.00,46.00


6.00,-15.00,41.00


6.00,-15.00,41.00


6.00,-15.00,41.00


6.00,-15.00,41.00


6.00,-15.00,41.00


6.00,-15.00,41.00


6.00,-15.00,41.00


6.00,-15.00,41.00


5.00,-25.00,31.00


5.00,-25.00,31.00


5.00,-25.00,31.00


5.00,-25.00,31.00


5.00,-25.00,31.00


5.00,-25.00,31.00


5.00,-25.00,31.00


4.00,-31.00,22.00


4.00,-31.00,22.00


4.00,-31.00,22.00


4.00,-31.00,22.00


4.00,-31.00,22.00


4.00,-31.00,22.00


4.00,-31.00,22.00


4.00,-31.00,22.00


6.00,-33.00,12.00


6.00,-33.00,12.00


6.00,-33.00,12.00


6.00,-33.00,12.00


6.00,-33.00,12.00


6.00,-33.00,12.00


6.00,-33.00,12.00


6.00,-36.00,3.00


6.00,-36.00,3.00


6.00,-36.00,3.00


6.00,-36.00,3.00


6.00,-36.00,3.00


6.00,-36.00,3.00


6.00,-36.00,3.00


6.00,-36.00,3.00


7.00,-34.00,-9.00


7.00,-34.00,-9.00


7.00,-34.00,-9.00


7.00,-34.00,-9.00


7.00,-34.00,-9.00


7.00,-34.00,-9.00


7.00,-34.00,-9.00


8.00,-30.00,-22.00


8.00,-30.00,-22.00


8.00,-30.00,-22.00


8.00,-30.00,-22.00


8.00,-30.00,-22.00


8.00,-30.00,-22.00


8.00,-30.00,-22.00


8.00,-30.00,-22.00


8.00,-24.00,-30.00


8.00,-24.00,-30.00


8.00,-24.00,-30.00


8.00,-24.00,-30.00


8.00,-24.00,-30.00


8.00,-24.00,-30.00


8.00,-24.00,-30.00


7.00,-18.00,-40.00


7.00,-18.00,-40.00


7.00,-18.00,-40.00


7.00,-18.00,-40.00


7.00,-18.00,-40.00


7.00,-18.00,-40.00


7.00,-18.00,-40.00


7.00,-8.00,-50.00


7.00,-8.00,-50.00


7.00,-8.00,-50.00


7.00,-8.00,-50.00


7.00,-8.00,-50.00


7.00,-8.00,-50.00


7.00,-8.00,-50.00


7.00,-8.00,-50.00


5.00,-7.00,-52.00


5.00,-7.00,-52.00


5.00,-7.00,-52.00


5.00,-7.00,-52.00


5.00,-7.00,-52.00


5.00,-7.00,-52.00


5.00,-7.00,-52.00


5.00,3.00,-61.00


5.00,3.00,-61.00


5.00,3.00,-61.00


5.00,3.00,-61.00


5.00,3.00,-61.00


5.00,3.00,-61.00


5.00,3.00,-61.00


5.00,3.00,-61.00


0.00,13.00,-61.00


0.00,13.00,-61.00


0.00,13.00,-61.00


0.00,13.00,-61.00


0.00,13.00,-61.00


0.00,13.00,-61.00


0.00,13.00,-61.00


-1.00,20.00,-61.00


-1.00,20.00,-61.00


-1.00,20.00,-61.00


-1.00,20.00,-61.00


-1.00,20.00,-61.00


-1.00,20.00,-61.00


-1.00,20.00,-61.00


-1.00,20.00,-61.00


-4.00,26.00,-61.00


-4.00,26.00,-61.00


-4.00,26.00,-61.00


-4.00,26.00,-61.00


-4.00,26.00,-61.00


-4.00,26.00,-61.00


-4.00,26.00,-61.00


-8.00,31.00,-60.00


-8.00,31.00,-60.00


-8.00,31.00,-60.00


-8.00,31.00,-60.00


-8.00,31.00,-60.00


-8.00,31.00,-60.00


-8.00,31.00,-60.00


-8.00,31.00,-60.00


-12.00,36.00,-61.00


-12.00,36.00,-61.00


-12.00,36.00,-61.00


-12.00,36.00,-61.00


-12.00,36.00,-61.00


-12.00,36.00,-61.00


-12.00,36.00,-61.00


-12.00,36.00,-61.00


-18.00,37.00,-61.00


-18.00,37.00,-61.00


-18.00,37.00,-61.00


-18.00,37.00,-61.00


-18.00,37.00,-61.00


-18.00,37.00,-61.00


-18.00,37.00,-61.00


-18.00,37.00,-61.00


-22.00,36.00,-62.00


-22.00,36.00,-62.00


-22.00,36.00,-62.00


-22.00,36.00,-62.00


-22.00,36.00,-62.00


-22.00,36.00,-62.00


-22.00,36.00,-62.00


-22.00,36.00,-62.00


-22.00,36.00,-62.00


-27.00,34.00,-64.00


-27.00,34.00,-64.00


-27.00,34.00,-64.00


-27.00,34.00,-64.00


-27.00,34.00,-64.00


-27.00,34.00,-64.00


-27.00,34.00,-64.00


-30.00,30.00,-61.00


-30.00,30.00,-61.00


-30.00,30.00,-61.00


-30.00,30.00,-61.00


-30.00,30.00,-61.00


-30.00,30.00,-61.00


-30.00,30.00,-61.00


-30.00,30.00,-61.00


-33.00,34.00,-65.00


-33.00,34.00,-65.00


-33.00,34.00,-65.00


-33.00,34.00,-65.00


-33.00,34.00,-65.00


-33.00,34.00,-65.00


-33.00,34.00,-65.00


-34.00,30.00,-59.00


-34.00,30.00,-59.00


-34.00,30.00,-59.00


-34.00,30.00,-59.00


-34.00,30.00,-59.00


-34.00,30.00,-59.00


-34.00,30.00,-59.00


-34.00,30.00,-59.00


-24.00,14.00,-63.00


-24.00,14.00,-63.00


-24.00,14.00,-63.00


-24.00,14.00,-63.00


-24.00,14.00,-63.00


-24.00,14.00,-63.00


-24.00,14.00,-63.00


-13.00,-4.00,-62.00


-13.00,-4.00,-62.00


-13.00,-4.00,-62.00


-13.00,-4.00,-62.00


-13.00,-4.00,-62.00


-13.00,-4.00,-62.00


-13.00,-4.00,-62.00


-2.00,-11.00,-54.00


-2.00,-11.00,-54.00


-2.00,-11.00,-54.00


-2.00,-11.00,-54.00


-2.00,-11.00,-54.00


-2.00,-11.00,-54.00


-2.00,-11.00,-54.00


-2.00,-11.00,-54.00


5.00,-14.00,-51.00


5.00,-14.00,-51.00


5.00,-14.00,-51.00


5.00,-14.00,-51.00


5.00,-14.00,-51.00


5.00,-14.00,-51.00


5.00,-14.00,-51.00


14.00,-7.00,-46.00


14.00,-7.00,-46.00


14.00,-7.00,-46.00


14.00,-7.00,-46.00


14.00,-7.00,-46.00


14.00,-7.00,-46.00


14.00,-7.00,-46.00


14.00,-7.00,-46.00


26.00,-3.00,-40.00


26.00,-3.00,-40.00


26.00,-3.00,-40.00


26.00,-3.00,-40.00


26.00,-3.00,-40.00


26.00,-3.00,-40.00


26.00,-3.00,-40.00


37.00,4.00,-32.00


37.00,4.00,-32.00


37.00,4.00,-32.00


37.00,4.00,-32.00


37.00,4.00,-32.00


37.00,4.00,-32.00


37.00,4.00,-32.00


37.00,4.00,-32.00


34.00,13.00,-27.00


34.00,13.00,-27.00


34.00,13.00,-27.00


34.00,13.00,-27.00


34.00,13.00,-27.00


34.00,13.00,-27.00


34.00,13.00,-27.00


40.00,24.00,-17.00


40.00,24.00,-17.00


40.00,24.00,-17.00


40.00,24.00,-17.00


40.00,24.00,-17.00


40.00,24.00,-17.00


40.00,24.00,-17.00


40.00,24.00,-17.00


37.00,32.00,-9.00


37.00,32.00,-9.00


37.00,32.00,-9.00


37.00,32.00,-9.00


37.00,32.00,-9.00


37.00,32.00,-9.00


37.00,32.00,-9.00


39.00,29.00,0.00


39.00,29.00,0.00


39.00,29.00,0.00


39.00,29.00,0.00


39.00,29.00,0.00


39.00,29.00,0.00


39.00,29.00,0.00


39.00,29.00,0.00


37.00,26.00,7.00


37.00,26.00,7.00


37.00,26.00,7.00


37.00,26.00,7.00


37.00,26.00,7.00


37.00,26.00,7.00


37.00,26.00,7.00


37.00,26.00,7.00


37.00,28.00,15.00


37.00,28.00,15.00


37.00,28.00,15.00


37.00,28.00,15.00


37.00,28.00,15.00


37.00,28.00,15.00


37.00,28.00,15.00


37.00,28.00,15.00


34.00,25.00,19.00


34.00,25.00,19.00


34.00,25.00,19.00


34.00,25.00,19.00


34.00,25.00,19.00


34.00,25.00,19.00


34.00,25.00,19.00


34.00,20.00,21.00


34.00,20.00,21.00


34.00,20.00,21.00


34.00,20.00,21.00


34.00,20.00,21.00


34.00,20.00,21.00


34.00,20.00,21.00


34.00,20.00,21.00


33.00,17.00,28.00


33.00,17.00,28.00


33.00,17.00,28.00


33.00,17.00,28.00


33.00,17.00,28.00


33.00,17.00,28.00


33.00,17.00,28.00


29.00,13.00,26.00


29.00,13.00,26.00


29.00,13.00,26.00


29.00,13.00,26.00


29.00,13.00,26.00


29.00,13.00,26.00


29.00,13.00,26.00


29.00,13.00,26.00


27.00,9.00,27.00


27.00,9.00,27.00


27.00,9.00,27.00


27.00,9.00,27.00


27.00,9.00,27.00


27.00,9.00,27.00


27.00,9.00,27.00


26.00,4.00,33.00


26.00,4.00,33.00


26.00,4.00,33.00


26.00,4.00,33.00


26.00,4.00,33.00


26.00,4.00,33.00


26.00,4.00,33.00


23.00,-6.00,31.00


23.00,-6.00,31.00


23.00,-6.00,31.00


23.00,-6.00,31.00


23.00,-6.00,31.00


23.00,-6.00,31.00


23.00,-6.00,31.00


23.00,-6.00,31.00


17.00,-8.00,33.00


17.00,-8.00,33.00


17.00,-8.00,33.00


17.00,-8.00,33.00


17.00,-8.00,33.00


17.00,-8.00,33.00


17.00,-8.00,33.00


13.00,-10.00,32.00


13.00,-10.00,32.00


13.00,-10.00,32.00


13.00,-10.00,32.00


13.00,-10.00,32.00


13.00,-10.00,32.00


13.00,-10.00,32.00


13.00,-10.00,32.00


14.00,-20.00,30.00


14.00,-20.00,30.00


14.00,-20.00,30.00


14.00,-20.00,30.00


14.00,-20.00,30.00


14.00,-20.00,30.00


14.00,-20.00,30.00


14.00,-20.00,30.00


8.00,-17.00,33.00


8.00,-17.00,33.00


8.00,-17.00,33.00


8.00,-17.00,33.00


8.00,-17.00,33.00


8.00,-17.00,33.00


8.00,-17.00,33.00


8.00,-17.00,33.00


7.00,-16.00,30.00


7.00,-16.00,30.00


7.00,-16.00,30.00


7.00,-16.00,30.00


7.00,-16.00,30.00


7.00,-16.00,30.00


7.00,-16.00,30.00


